Usuario;Caption;Likes;Imagen;Fecha
enahernandezh;Ayer fué un dia espectacular, Siii espectacular asi como lo ven por que a pesar de que no pude competir vivimos esta fiesta del ciclismo intensamente, ví  experimentar por primera vez a algunos amigos la sensación y la adrenalina que conlleva una carrera, por se atrevieron, por que lo intentaron, feliz con mi equipo @evidenciacycling por el buen ambiente y por la super actitud por que nos la gozamos, por que estrenamos nuestra segunda piel obvio elaborada por @frenesi.oficial pero la felicidad se completa cuando vez que tu amiga, la guerrera que se accidentó, se levantó y esforzó se llevó el primer lugar @isahbuiles bravo por tiii 👏🏻👏🏻👏🏻 felicidades a todas y todos por animarse @Ivo_0211 @yorle_v @sotogloria @lorena9939 @eydimlopez84  poderosas todas felicitaciones espero que pronto podamos correr juntas...Les comparto la siguiente reflexión Del libro El día es hoy, de jorge BaenaLa reflexión de hoy es: VALE LA PENA.si nunca intentas algo, nunca sabras si es posible lograrlo, aveces lo más difícil es iniciar, nos llenamos de tanto miedo, incertidumbre que paralizamos y solo es que nos llegue un excusa para convertirla en la perfecta razón para no intentarlo.Pero cuando te lanzas a ese abismo, cuando te preparas, cuando conviertes acciones en hábitos lo que obtendrás es satisfacción, riqueza, felicidad, amor, nuevas oportunidades, otro miedo inexistente, estarás viviendo, podrás entender que el corazón se pone a mil y quiere salir de tu pecho es para que sepas que existes, te está agradeciendo que lo llenas de nueva energía, que valió la pena. No llegaste para ser pequeño en este mundo, llegaste para conocer la fuerza que llevas dentro y tu capacidad de conquista.;1,963 likes;;March 18, 2019
enahernandezh;Con la esperanza en el corazón y los sueños en la cabeza. Esperando con paciencia ....Feliz sabado!!! Mañana nos vemos en la primera carrera de la RCA iré a apoyar a mi equipo @evidenciacycling 💪🏽.#soyfrenesi @frenesi.oficial @cycleshopcol @gfny_world..#ciclismo #ciclismofemenino #ciclismoderuta #ciclismocolombiano #ciclismofeminino #mundociclismo #ciclismoepico #ciclismo #frenesi #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road #ciclismo #cycling #bike #cyclinglife  #bicicleta #bikelife #cyclingphotos #sport #bicycle #cyclist #roadbike #fitness #fitnessgirl #fitnessmotivation #bngdaily;2,317 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/53413728_772628723117470_4902494167133075592_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-QOHdoVtPlcAX96wKER&oh=9f9faea0227c370cef6dcbd474d30ef8&oe=5E97C730;March 16, 2019
enahernandezh;Mi #Tbt es con mi segunda familia, mi familia del ciclismo, la que me regaló la bici... mis @bikequeensbaq  #cyclingteam una noche espectacular llena de amor y sorpresas, gracias por tanto los amo!!!!!!.@evanamaldonado @kettypao @ely_mtb @sotogloria @lilibethpana @paoventastore @liligutierrezmart @katherinebonil @caceres6084 @ardilaevaristo @omoreno976 @dianamarcelasambonifernandez @maribeth65 @lorena9939 @dianareales19 @majoolivera @isahbuiles @milesport_fit;1,094 likes;;March 14, 2019
enahernandezh;Por aquí recordando este momento cuando ya visualizaba la meta, estaba de cumple años y me esperaba un sufrido 3er lugar, como olvidarlo... tuve el honor de conocer a @acontadoroficial entre otras estrellas del ciclismo mundial, una experiencia fuera de serie, en la versión 2019 el @gf_panama trae como invitado especial al @petosagan 😱🙌🏽 tendremos la oportunidad de rodar al lado de él, disfrutar de la nueva ruta y tener la posibilidad de ganar rifas, ya te inscribiste? Hasta el 31 de marzo hay tarifa especial, asi que aprovechen!!!! Tambien pueden comprar el paquete de @activetravelagency si te interesa me escribes al interno, ese paquete incluye todo para que no te preocupes y tiene un descuento adicional, asi que no hay excusas, después no digas que no te avisamos, agéndate para el 4 de agosto de 2019 vamossssss.#ciclismo #ciclismofemenino #ciclismoderuta #ciclismocolombiano #ciclismofeminino #mundociclismo #ciclismoepico #ciclismo #frenesi #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road #ciclismo #cycling #bike #cyclinglife  #bicicleta #bikelife #cyclingphotos #sport #bicycle #cyclist #roadbike #fitness #fitnessgirl #fitnessmotivation #panama #gfpanama;1,338 likes;;March 13, 2019
enahernandezh;Que las adversidades forman parte de nuestra vida es algo de lo que es difícil dudar. La pregunta entonces no es si pasaremos por malos momentos, sino qué estaremos dispuestos a hacer al respecto cuando lleguen..Yo ... me caigo, me levanto, me sacudo y pa’lante y si realmente toca parar, corregimos y seguimos. Esa es la vida, volveremos mas fuertes que nunca!!! 🙏🏽💪🏽.@frenesi.oficial mi escudo de hoy!@gfny_world protección de mis 👀 @cycleshopcol son los encargados de conseguir lo que quiero o necesito, ahora necesito otros 👟 .#ciclismo #ciclismofemenino #ciclismoderuta #ciclismocolombiano #ciclismofeminino #mundociclismo #ciclismoepico #ciclismo #frenesi #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road #ciclismo #cycling #bike #cyclinglife  #bicicleta #bikelife #cyclingphotos #sport #bicycle #cyclist #roadbike #fitness #fitnessgirl #fitnessmotivation #enahernandezh #alas;3,589 likes;;March 12, 2019
enahernandezh;PARA SER FELIZ....Transforma tu orgullo en dignidadTu cólera en creatividadTu avaricia en respeto por la bellezaTransforma tu envidia en admiración por los valores del otroTu odio en caridadNo te alabes, ni te insultesNo te quejes, desarrolla tu imaginación, desarrolla tu potencial, pero lo mas importante es que lo que decidas hacer, asegúrate que te haga feliz!!!#travelgirl #beachgirl #postcumpleaños #barú #islabaru;4,316 likes;;March 11, 2019
enahernandezh;Domingo de media maratón y rock en Medellín, lo mejor siempre será compartir una pasión con tu pareja, nosotros disfrutamos de la pasión por el deporte, él me apoya y yo le hago de porrista cuando él corre ... #Pochy siempre orgullosa de ti!! Tiempo 1:35 💪🏽🤘🏽🏃🏽‍♂️ #rnrmedellín @rnrmedellin.@frenesi.oficial @gfny_world 😎;1,149 likes;;March 10, 2019
enahernandezh;Le estamos cogiendo el gustico a #Palmas nos fuimos de repetición, cantadito a ritmo de vallenato, charladito pero con una cadencia constante la subí sin problema, lento pero seguro, sé que pronto se verán los resultados ... “El dolor y el sufrimiento son temporales. Rendirse es para siempre”Mañana nos vamos de porrista, a lo que vinimos, a animar con toda a #Pochy en la @rnrmedellin .Feliz sábado, VIVAN!!!!!.@frenesi.oficial @gfny_world @cycleshopcol;2,164 likes;;March 9, 2019
enahernandezh;Hoy dia de la mujer no hubo mejor forma de conmemorarlo que con esta subida a Palmas, esa misma que subí por primera vez y que llegué muriéndome de dolor en las rodillas, hoy decidí vencer el miedo al dolor y volver a subirla, hoy muy tranquila, sin presiones y con calma llegué al tan famoso aviso. cuidando no forzar las rodillas para ir poco a poco y de forma progresiva metiéndole al entreno pero sin retroceder en la recuperación, #sisepuede somos capaces, luchadoras, guerreras y cuando queremos algo con el corazón lo damos todo!!!! Feliz dia mujeres!!!.Mi #kitfitcycling de celebración de hoy me@mató bello como@el@solo patriótico y del color de la paz... sencillamente hermoso y técnicamente cómodo asi es @frenesi.oficial .No olvides que mis zapatos @cycleshopcol tienes la promo de envío gratis asi que aprovecha por que esos zapatos son un guante!!!😍.Mis gafas siempre @gfny_world .Gracias @dhinojosa31 por ser mi grupeta hoy y aguantarme la calma para cuidar mis rodillitas 😘.Para los que estan en Barranquilla mañana no se pierdan la rodada de lanzamiento del @fondoleyendavallenata hay rifas y premios 👌🏽;3,873 likes;;March 8, 2019
enahernandezh;Y si!  se sufre, duele, es de sacrificios... pero definitivamente “La Bici” es lo mío! .#kitfitcycling de muerte lenta con @frenesi.oficial normalmente no soy de uniforme manga larga, prefería los manga corta y usar manguillas, peroooo este es un encanto y no solo por su diseño sino también por la frescura y la protección.Hoy tambien probé mis nuevas gafas para visión nocturna del @gfny_world y son un hit, me encantaron, se hizo la luz jajajajaja.Las medias @xpeditioncolombia son divinas tienen un tejido abierto para mayor transpiración, pillen que tiene una banda elástica para mayor ajuste y son largas como me gustan por que me veo mas estilizada 🔝.Les cuento que mis zapatos @fizikofficial los encuentran en @cycleshopcol entre muchassss otras cosas más desde bicicletas, accesorios, ciclo computadores mejor dicho de todo, aproveche que por la compra de las zapatilla el envío es gratis!!.Pasen un lindo jueves, me alegra mucho volver a estar sobre mi bici y saludarlos cada mañana con una dosis de alegria gratuita 😘😘😘.#ciclismo #ciclismofemenino #ciclismoderuta #ciclismocolombiano #ciclismofeminino #mundociclismo #ciclismoepico #ciclismo #frenesi #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road #ciclismo #cycling #bike #cyclinglife  #bicicleta #bikelife #cyclingphotos #sport #bicycle #cyclist #roadbike #fitness #fitnessgirl #fitnessmotivation #enahernandezh;4,357 likes;;March 7, 2019
enahernandezh;Cada cumpleaños significa un nuevo año cumplido, lleno de experiencias, de crecimientos y de aprendizajes muy importantes para nuestra vida. Me gusta cada cumpleaños porque significa que estoy aquí, que estoy viva y que mi camino continúa. Que aún me quedan muchas puertas por abrir, muchos viajes que hacer, muchas personas que conocer, muchas fotos por tomar, muchas aventuras que vivir y, cómo no, muchos errores que cometer. Yo amooo cumplir años por que es un regalo de papa Dios para disfrutar de su creación, para reinventarnos ... con el paso del tiempo simplemente te das cuenta que lo realmente importante son los recuerdos que atesoras, los momentos importantes, las experiencias, lo vivido en un viaje, ver el amanecer y compartir con la familia y los amigos, de eso se trata, espero seguir madurando y creciendo con el paso del tiempo, seguir haciendo lo que me gusta, seguir siendo libre, seguir sonriendo y sobre todo poder seguir llevando buena vibra y darles los buenos dias tres veces por mucho mas tiempo, gracias a TODOS pos sus hermosos mensajes, manifestaciones de cariño, por haber sacado un un minuto de su tiempo y tomarse el trabajo de felicitarme y transmitirme sus mejores deseos, que alegría recibir tanto cariño, yo también los adoroooo .Gracias Pochy por amarme asi, como soy!  @yile_gutierrez @jairojescobar por compartir estos dias conmigo y por su cariño... esto queda en continuará mi cumpleaños es como una fiesta patronal jajajja falta partir la torta con la familia y demás amigos, mañana retomamos la bici por que ya no puedo pasar un dia mas sin ella.Feliz noche mi gente linda, gracias por existir 😘;1,902 likes;;March 5, 2019
enahernandezh;50k hoy vestidos de azul, aún duele pero ajá! @frenesi.oficial @gfny_world @cycleshopcol;1,676 likes;;February 28, 2019
enahernandezh;Hoy salimossss 🚴🏻‍♀️🚴🏻‍♀️🚴🏻‍♀️ que felicidad tan grande!!! Volver es duro pero es lo mejor del mundo!!! Saber que estas trabajando en tu mejor versión y que estas haciendo deporte es la mayor satisfacción, y retomamos con todo o diganme si este #kitfitcycling de @frenesi.oficial no está espectacular y ademas resalta mi color de piel 🤣🤣🤣🤣 amé este #outfit ipor su lycra sin costuras tan cómoda 😍 les gustó? Me extrañaron?;2,679 likes;;February 27, 2019
enahernandezh;Tu sonrisa cuando sabes que ya vas a volver a la 🚴🏻‍♀️🚴🏻‍♀️🚴🏻‍♀️🚴🏻‍♀️🙌🏽😊💃🏽 así casual!!!!!.@frenesi.oficial .@gfny_world .#ciclismo #ciclismofemenino #ciclismoderuta #ciclismocolombiano #ciclismofeminino #mundociclismo #ciclismoepico #ciclismo #frenesi #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road #ciclismo #cycling #bike #cyclinglife  #bicicleta #bikelife #cyclingphotos #sport #bicycle #cyclist #roadbike #fitness #fitnessgirl #fitnessmotivation #enahernandezh;4,546 likes;;February 26, 2019
enahernandezh;#tbt disfrutando de los paisajes de mi bella tierra Colombiana;2,453 likes;;February 21, 2019
enahernandezh;Sonreírle a la vida!!!..#cycling #cyclingtan #cyclingtanlines #sinfiltros #tanlinesaresexy #bikelife #cyclingstyle @garotabike @pasionporlabici_col @amoralpedal @moonsbreakfast;4,756 likes;;February 20, 2019
enahernandezh;Reposo absoluto... mientras tanto les voy mostrando mas foticos de ese fin de semana ciclistico 👉🏽 para que me veas con un capo, gracias a todos los que me han preguntado como estoy, a los me mandan su buena vibra y sis buenos deseos para una pronta recuperación 😘❤️;1,135 likes;;February 19, 2019
enahernandezh;Un evento que no estaba en mi calendario deportivo, pero que me emocionó muchísimo, la oportunidad de enfrentarme a ese monstruo como lo es “Palmas” considerado uno de los premios de montaña mas fuertes que hay en Colombia y que nunca había pedaleado, el reto era perfecto para mi y hacerlo en el marco de la fiesta ciclista mas grande que ha tenido Colombia era lo máximo! Iba sin ninguna pretensión, por que cuando estas consciente que no has podido entrenar y que estas lesionado simplemente sabes en que condiciones estás, yo ... solo quería subir Palmas en este dia tan especial, llegó el momento sali con mi equipo @evidenciacycling quienes me acompañaron y cuidaron intentamos controlar la emoción que contraen estos eventos pero nos dejamos llevar por la adrenalina, apareció el dolor en las rodillas y aun asi pa”lante y tal vez fué irresponsable o valiente, lo único que puedo decir es que yo solo quería llegar a la meta, no importaba el tiempo, no importaba el dolor, no quería desistir, no quería rendirme, mientras la gente que esperaba la etapa y a los equipos profesionales nos animaban y gritaban dejando ver su apoyo, yo solo podía llevar la procesión por dentro, las lagrimas corrian por mis mejillas mientras escuchaba a uno que otro gritar BUENOS DIAS!! X3 cosa que me alentó michisimo y me llenó de felicidad y como no llegar a esa meta con tanta buena vibra y motivación en el ambiente??? Yo solo podía acudir a quien siempre acudo...el man que está arriba, pedía señor mete tu manito en mi rodilla y permíteme llegar, dame fortaleza y me permitas que desfallezca, al llegar me sentí ganadora pero me desplomé literal nonpodia caminar y en ese momento PUM el milagro aparece por obra y gracias del espiritu santo @leonardo.pinzon.clinic 🙏🏽🙌🏽 quien me Auxilio rápidamente y puedo decir WAOOO pude bajar Palmas rodando gracias a él, solo puedo decir que todo está en l cabeza y el corazón y ahora seguiré con todos los cuidados que se requieren para tener una buena y pronta recuperación, gracias a @taeqcolombia por esta espectacular invitación, @frenesi.oficial por la comodidad @cycleshopcol mis zapatillas 🙌🏽 @tourcolombia2.1 💯 @retocolombia2 📸 @lachalarka;2,523 likes;;February 18, 2019
enahernandezh;Un dia de locos!!! Entrenamiento sabroso 78 kilometros persiguiendo a un par de flechas, luego nos fuimos a ver la etapa de hoy que  estuvo buenísima, encuentro con amigos, y un par de reuniones muyyy productivas, el tiempo de Dios es perfecto!!En las historias les deje video de la etapa de hoyFeliz noche de viernes;1,820 likes;;February 15, 2019
